ID,iso3,country,admin,admin_name,latitude,longitude,livestock_sum,travel_mean,num_f_childbearing,num_elderly,num_under5,totalpop,pct_f_childbearing,pct_elderly,pct_under5,gdppc,hdi,num_rural,pct_rural,aggdp_2010
MDA.3_1,MDA,Moldova,admin1,Basarabeasca,46.42010049827829,28.916723304224025,0.12214926042313748,70.56273764258555,4464.934921264648,3047.588586807251,844.5220351219177,16546.415901184082,26.984302509555143,18.418421276290783,5.103957498502638,4741.82470703125,0.7099999934434891,16546.415901184082,100,2196706
MDA.4_1,MDA,Moldova,admin1,Bender,46.83479877910857,29.458361391135785,0.1881281655952567,3.3986013986013988,20656.06231689453,13000.06103515625,3814.274024963379,77393.71337890625,26.689586808900124,16.797308809192547,4.928402913411523,4741.82470703125,0.6990000009536743,0,0,2280644
MDA.5_1,MDA,Moldova,admin1,Briceni,48.29097487942966,26.996934913667616,0.5265753875986788,78.15234375,13927.074813842772,13155.107355117798,2995.8958506584167,58238.479232788086,23.913871030481634,22.58834284208354,5.1441862667522,4741.82470703125,0.7125384532488309,51420.895767211914,88.29367875777585,29908870
MDA.6_1,MDA,Moldova,admin1,Cahul,45.8328846936024,28.290184052016336,1.450924683662547,116.68178104575163,35491.31855964661,26455.147123336792,7622.872626781464,139046.39110565186,25.524803828011027,19.026129993719383,5.482251330773025,4741.82470703125,0.7031789340756156,112966.93706512453,81.24406262316342,34104140
MDA.7_1,MDA,Moldova,admin1,Calarasi,47.301187287144295,28.326287620908253,0.36450742786385454,52.290247678018574,12564.070177078249,16982.02428817749,2290.394401550293,57535.51158905029,21.837070411083896,29.515726581997363,3.9808360754824377,4741.82470703125,0.6990000009536743,57535.51158905029,100,10872761
MDA.8_1,MDA,Moldova,admin1,Cantemir,46.25168997069778,28.350977580688713,0.906924190747604,113.38788221970556,14483.818674087524,11603.686118125916,2940.339118242264,56439.45617675781,25.662576600183595,20.55952857126288,5.209722625663989,4741.82470703125,0.6990000009536743,50856.58264160156,90.1082081342674,25871200
MDA.9_1,MDA,Moldova,admin1,Causeni,46.63854996363837,29.26121261087843,1.275970591146982,41.39098481136698,20057.965183258057,14979.323625564575,4439.304804801941,80816.0047531128,24.81929816319642,18.535095457051305,5.493101048936661,4741.82470703125,0.6990000009536743,80816.0047531128,100,29157555
MDA.10_1,MDA,Moldova,admin1,Chişinău,47.02402580604818,28.883049512368437,0.9623039476697252,5.277665995975855,139462.59078979492,117587.40425109863,26769.1481590271,567839.2486572266,24.560223887232713,20.70786838513865,4.714212380057964,4741.82470703125,0.6990000009536743,0,0,8148910
MDA.11_1,MDA,Moldova,admin1,Cimişlia,46.601599826313496,28.75299562438652,0.8560128056291085,48.61544172234595,16863.329935073853,9973.903703689575,2866.8054461479187,58417.10910797119,28.867107928784513,17.07360027908092,4.9074757205962705,4741.82470703125,0.6990000009536743,58417.10910797119,100,13815676
MDA.12_1,MDA,Moldova,admin1,Criuleni,47.15410181918416,29.037559324844032,0.615298695049316,27.796212804328224,22921.740102767944,17775.556421279907,4306.214016675949,91109.56134796144,25.158435364677363,19.51008890646759,4.726412851698249,4741.82470703125,0.6990000009536743,91109.56134796144,100,13861990
MDA.13_1,MDA,Moldova,admin1,Donduseni,48.22990332342553,27.743109480817697,0.8086686168650254,90.19131614654005,8091.109371185303,7516.026568412781,1679.5854210853577,33471.38328552246,24.173214779220043,22.455082015279977,5.017974329766756,4741.82470703125,0.6990000009536743,29931.04019165039,89.42277627526857,17347689
MDA.14_1,MDA,Moldova,admin1,Drochia,48.02699581781485,27.909589679993633,0.5639573698346072,59.046671767406274,21763.506603240967,15502.382612228394,4487.8395438194275,86433.51249694824,25.17947723576475,17.93561567080332,5.192244783500939,4741.82470703125,0.6990000009536743,80755.65376281738,93.43095221968292,19896206
MDA.15_1,MDA,Moldova,admin1,Dubăsari,47.27077544993155,29.123243902025884,0.10192894309756864,39.301886792452834,9295.28741836548,9964.546298980713,1799.770987033844,39579.2667388916,23.48524412967886,25.17617712505344,4.547257024510115,4741.82470703125,0.6990000009536743,31424.31983947754,79.39591212436282,4137109
MDA.16_1,MDA,Moldova,admin1,Edineţ,48.11884771232165,27.30246093108942,0.7590495089915259,64.58569667077681,22676.57780647278,13029.14719581604,4574.048566818237,83641.56284332275,27.111614173147995,15.577359811200823,5.468631158155591,4741.82470703125,0.6990000009536743,83641.56284332275,100,35762620
MDA.17_1,MDA,Moldova,admin1,Făleşti,47.56720316963761,27.745479804387177,0.7377273458592666,38.39827935222672,23232.436847686768,17654.650259017944,4661.88657283783,92445.0267791748,25.131083474271183,19.097458104685224,5.042874381954333,4741.82470703125,0.7035214932341325,63450.42915344238,68.6358491787856,30525870
MDA.18_1,MDA,Moldova,admin1,Floreşti,47.90327970394929,28.39915003367209,0.648319042784181,56.147626499739175,26014.23044204712,16421.304082870483,5159.204304218292,98702.93216705322,26.35608676550604,16.63709853632076,5.227002066652302,4741.82470703125,0.6990000009536743,81475.90427398682,82.54658953402729,25443995
MDA.19_1,MDA,Moldova,admin1,Găgăuzia,46.07991586972344,28.65166738673576,1.84031225420748,93.1168019987508,34893.240785598755,23151.694107055664,6212.580555677414,128360.93320846558,27.183692041978315,18.03640214227484,4.8399309668369455,4741.82470703125,0.6990000009536743,105769.36712265016,82.39996740353592,39150273
MDA.20_1,MDA,Moldova,admin1,Glodeni,47.737238758758046,27.52396807458189,0.467110827057869,51.21485219899063,14569.753074645996,9635.458755493164,2955.3308367729187,54713.57746124267,26.629136223027523,17.610726994261363,5.4014578718899875,4741.82470703125,0.6990000009536743,47852.642250061035,87.46026940745796,21574480
MDA.21_1,MDA,Moldova,admin1,Hîncesti,46.82841632213956,28.40937368301357,0.921999441957917,63.75818521983162,33656.71052932739,23356.484603881836,6896.771931648254,129133.8134765625,26.06343731607989,18.08704008274408,5.34079475078772,4741.82470703125,0.6990000009536743,129133.8134765625,100,27351243
MDA.22_1,MDA,Moldova,admin1,Ialoveni,46.85186021428346,28.851815119597028,0.7393402616647639,24.99497847919656,35860.860538482666,27075.19998550415,7380.1703453063965,141421.03118896484,25.357515948646896,19.14510151557772,5.218580492066356,4741.82470703125,0.6990000009536743,97310.8871459961,68.80934633829011,11219148
MDA.23_1,MDA,Moldova,admin1,Leova,46.55388071661892,28.41499894748841,0.4605219405283275,89.63258785942492,11785.571765899658,10423.034763336182,2592.1650528907776,47674.19090270996,24.72107348387055,21.86305538904007,5.437250226607265,4741.82470703125,0.6990000009536743,47674.19090270996,100,23799520
MDA.24_1,MDA,Moldova,admin1,Nisporeni,47.072630567851675,28.197585303256933,0.4603547797458334,58.09361702127659,11582.89179801941,10912.139177322388,2642.87166595459,48745.95890045166,23.76174776184798,22.38573088613768,5.421724642553092,4741.82470703125,0.6990000009536743,44269.98271942139,90.8177492411811,11302664
MDA.25_1,MDA,Moldova,admin1,Ocniţa,48.3689407714682,27.53362934174201,0.23636063512161187,90.76178010471205,8694.366121292114,8565.98482131958,1735.2511525154114,36319.956398010254,23.938261450579343,23.584788284021336,4.7776796136530475,4741.82470703125,0.6990000009536743,24624.43199157715,67.79862762425059,14524002
